rental_date,rental_id,asset_id,market_id,rental_revenue,
2017-04-01,21973,5176,5,259.20,
2017-04-01,21974,1842,9,702.00,
2017-04-01,21975,3905,6,"2,785.26",
2017-04-01,21976,3968,6,"2,771.32",
2017-04-01,21987,3417,3,246.07,
2017-04-01,21988,6322,3,263.07,
2017-04-01,21990,5778,3,703.25,
2017-04-01,21991,5470,3,"2,404.38",
2017-04-01,21992,4527,3,"2,298.18",
2017-04-01,21993,4602,3,"1,502.61",
2017-04-01,21994,5631,3,"1,695.16",
2017-04-01,21996,7982,2,358.35,
2017-04-01,21998,4929,5,171.07,
2017-04-01,21999,3502,8,"3,029.61",
2017-04-01,22001,3032,2,"1,023.16",
2017-04-01,22006,7794,5,304.98,
2017-04-01,22007,7788,5,304.98,
2017-04-01,22009,3031,1,432.00,
2017-04-01,22018,2509,9,"2,592.47",
2017-04-01,22031,6342,3,824.72,
2017-04-01,22034,6187,2,540.00,
2017-04-01,22035,3608,5,"2,073.60",
2017-04-01,22036,1836,3,"1,153.03",
2017-04-01,22038,2307,3,171.00,
2017-04-01,22046,5706,9,"2,043.79",
2017-04-01,22047,2816,3,140.40,
2017-04-01,22051,3259,3,248.04,
2017-04-01,22058,8122,8,"5,407.92",
2017-04-01,22059,4607,5,302.40,
2017-04-01,22075,1975,3,659.07,
2017-04-01,22076,2140,3,835.80,
2017-04-01,22079,7838,3,"1,041.43",
2017-04-01,22085,3609,7329,"2,764.80",
2017-04-01,22088,8101,9,"2,227.44",
2017-04-01,22092,7827,7329,"2,984.03",
2017-04-01,22093,2503,3,"1,108.80",
2017-04-01,22096,4196,3,"1,255.50",
2017-04-01,22097,4819,5,"1,517.08",
2017-04-01,22098,5956,5,"1,987.20",
2017-04-01,22100,826,3,"1,161.00",
2017-04-01,22102,6980,9,128.00,
2017-04-01,22106,6400,6,920.00,
2017-04-01,22107,2003,3,198.72,
2017-04-01,22120,4268,3,270.00,
2017-04-01,22122,7993,2,550.08,
2017-04-01,22124,6470,2,234.00,
2017-04-01,22125,6466,2,234.00,
2017-04-01,22126,6469,2,234.00,
2017-04-01,22127,6468,2,225.00,
2017-04-01,22128,6475,2,225.00,
2017-04-01,22131,1670,2,103.50,
2017-04-01,22134,1651,5,"1,778.76",
2017-04-01,22141,5775,3,691.20,
2017-04-01,22146,7440,9,"1,086.35",
2017-04-01,22147,1327,3,648.00,
2017-04-01,22148,3872,3,324.00,
2017-04-01,22149,5928,3,250.71,
2017-04-01,22150,727,5,324.00,
2017-04-01,22153,7934,9,216.00,
2017-04-01,22154,7461,5,552.41,
2017-04-01,22155,5250,5,"1,863.00",
2017-04-01,22157,1339,1,647.28,
2017-04-01,22158,8269,9,"2,376.00",
2017-04-01,22159,1240,3,153.26,
2017-04-01,22161,5734,1,283.20,
2017-04-01,22162,5752,1,283.20,
2017-04-01,22164,5733,1,283.20,
2017-04-01,22165,5732,1,283.20,
2017-04-01,22166,5736,1,283.20,
2017-04-01,22167,5743,1,283.20,
2017-04-01,22168,5747,1,283.20,
2017-04-01,22169,5735,1,283.20,
2017-04-01,22171,8052,9,406.27,
2017-04-01,22178,4042,3,298.72,
2017-04-01,22180,7511,9,306.50,
2017-04-01,22181,4432,6,"1,440.00",
2017-04-01,22184,3398,3,253.74,
2017-04-01,22185,3410,3,253.74,
2017-04-01,22186,4120,3,"1,404.96",
2017-04-01,22187,6939,4,150.43,
2017-04-01,22190,8006,6,171.60,
2017-04-01,22191,1492,6,171.60,
2017-04-01,22192,2555,3,270.00,
2017-04-01,22194,7486,5,343.63,
2017-04-01,22196,7508,9,306.50,
2017-04-01,22198,6186,2,461.79,
2017-04-01,22200,3004,5,"1,269.68",
2017-04-01,22203,7633,5,576.00,
2017-04-01,22204,5517,5,"1,080.00",
2017-04-01,22208,7515,5,270.00,
2017-04-01,22211,6996,9,895.31,
2017-04-01,22212,5706,9,"1,597.64",
2017-04-01,22218,6353,5,307.38,
2017-04-01,22219,5659,5,234.24,
2017-04-01,22220,3074,5,234.24,
2017-04-01,22221,6782,5,241.03,
2017-04-01,22223,6434,6,"1,431.29",
2017-04-01,22224,8012,6,280.56,
2017-04-01,22228,4601,3,"1,566.00",
2017-04-01,22233,6706,2,168.75,
2017-04-01,22234,8268,9,"1,626.67",
2017-04-01,22239,13643,3,"2,688.00",
2017-04-01,22240,1997,3,342.40,
2017-04-01,22242,13833,5,"1,382.40",
2017-04-01,22243,2026,3,"1,820.57",
2017-04-01,22244,5190,2,312.00,
2017-04-01,22248,8206,3,"1,080.00",
2017-04-01,22251,5717,9,414.49,
2017-04-01,22253,1172,5,178.44,
2017-04-01,22254,5451,2,351.39,
2017-04-01,22255,712,2,351.39,
2017-04-01,22258,8008,5,313.71,
2017-04-01,22259,8009,5,313.71,
2017-04-01,22260,4207,5,403.74,
2017-04-01,22265,8004,6,78.69,
2017-04-01,22266,3908,5,306.00,
2017-04-01,22267,7526,5,498.20,
2017-04-01,22271,5076,6,216.00,
2017-04-01,22273,7997,6,216.00,
2017-04-01,22274,5957,1,"1,062.34",
2017-04-01,22275,8011,6,368.66,
2017-04-01,22276,6012,1,710.78,
2017-04-01,22277,5069,6,216.00,
2017-04-01,22280,2691,6,"1,233.82",
2017-04-01,22284,4642,8,"2,592.00",
2017-04-01,22285,2466,8,"1,829.19",
2017-04-01,22288,4130,3,54.00,
2017-04-01,22289,3110,3,162.00,
2017-04-01,22295,2371,1,65.35,
2017-04-01,22298,7925,9,628.48,
2017-04-01,22300,8205,8,"1,977.66",
2017-04-01,22302,3789,6,107.67,
2017-04-01,22303,8320,9,501.67,
2017-04-01,22308,8003,5,286.37,
2017-04-01,22310,6133,5,286.37,
2017-04-01,22312,1913,1,284.00,
2017-04-01,22314,5465,9,831.60,
2017-04-01,22316,5654,5,286.37,
2017-04-01,22320,6279,6,"1,200.00",
2017-04-01,22324,6325,4,64.80,
2017-04-01,22325,6330,4,64.80,
2017-04-01,22326,1902,3,"2,582.40",
2017-04-01,22327,1735,3,"1,653.60",
2017-04-01,22328,3418,3,54.00,
2017-04-01,22330,4208,5,104.40,
2017-04-01,22336,4390,3,206.15,
2017-04-01,22337,1707,5,"1,166.82",
2017-04-01,22338,4818,6,"1,907.29",
2017-04-01,22342,7926,9,801.90,
2017-04-01,22343,7927,9,770.10,
2017-04-01,22348,5486,2,593.23,
2017-04-01,22349,6385,6,936.00,
2017-04-01,22350,8002,6,360.00,
2017-04-01,22351,2689,6,"1,296.00",
2017-04-01,22354,3852,1,116.21,
2017-04-01,22356,5467,5,234.00,
2017-04-01,22357,2992,5,"1,225.14",
2017-04-01,22358,5384,1,"2,218.10",
2017-04-01,22359,530,5,366.00,
2017-04-01,22361,4677,5,306.00,
2017-04-01,22363,8049,9,384.85,
2017-04-01,22366,2505,3,"1,172.74",
2017-04-01,22367,2813,3,113.14,
2017-04-01,22370,4439,3,251.38,
2017-04-01,22371,1700,3,251.38,
2017-04-01,22373,6958,4,286.20,
2017-04-01,22375,6206,8,"2,547.31",
2017-04-01,22376,4035,3,936.00,
2017-04-01,22383,7609,5,216.00,
2017-04-01,22384,6632,2,169.20,
2017-04-01,22385,6622,2,187.20,
2017-04-01,22386,8001,5,280.48,
2017-04-01,22389,4527,3,"2,332.80",
2017-04-01,22395,6401,6,"1,147.03",
2017-04-01,22398,5740,9,308.63,
2017-04-01,22399,6790,5,256.20,
2017-04-01,22400,4082,3,"1,231.02",
2017-04-01,22402,5755,9,308.63,
2017-04-01,22403,7840,3,"1,106.34",
2017-04-01,22405,7839,3,458.58,
2017-04-01,22406,7019,9,308.63,
2017-04-01,22408,5751,9,308.63,
2017-04-01,22410,3866,3,890.46,
2017-04-01,22411,4221,3,202.50,
2017-04-01,22413,5858,2,684.00,
2017-04-01,22415,6312,3,229.17,
2017-04-01,22416,6309,3,229.17,
2017-04-01,22423,5670,6,972.00,
2017-04-01,22424,1799,3,"1,544.40",
2017-04-01,22425,7532,5,"2,816.00",
2017-04-01,22427,6092,3,"1,975.61",
2017-04-01,22429,2530,6,"1,430.67",
2017-04-01,22432,2521,6,"1,445.29",
2017-04-01,22436,5651,5,240.65,
2017-04-01,22438,4942,1,"3,488.40",
2017-04-01,22439,3868,9,284.40,
2017-04-01,22440,6239,1,"4,612.67",
2017-04-01,22441,6357,9,351.71,
2017-04-01,22450,1407,3,252.00,
2017-04-01,22451,8131,9,"2,702.96",
2017-04-01,22454,3904,9,"2,740.50",
2017-04-01,22455,6350,9,376.03,
2017-04-01,22456,6352,9,376.03,
2017-04-01,22457,6349,9,376.03,
2017-04-01,22462,3723,3,"1,424.63",
2017-04-01,22466,5842,9,282.98,
2017-04-01,22467,6240,2,151.20,
2017-04-01,22468,6244,2,151.20,
2017-04-01,22470,2041,3,237.60,
2017-04-01,22472,3260,3,237.60,
2017-04-01,22475,3902,1,402.48,
2017-04-01,22476,5488,3,230.40,
2017-04-01,22479,7763,9,804.11,
2017-04-01,22481,1340,3,468.00,
2017-04-01,22483,3168,3,864.00,
2017-04-01,22484,6788,9,237.60,
2017-04-01,22485,6403,9,"2,766.77",
2017-04-01,22486,1531,3,"2,700.00",
2017-04-01,22489,2304,3,504.00,
2017-04-01,22490,3297,3,792.00,
2017-04-01,22492,2078,3,168.00,
2017-04-01,22495,5725,5,234.00,
2017-04-01,22496,8031,3,216.00,
2017-04-01,22500,3528,1,219.23,
2017-04-01,22501,6713,1,965.16,
2017-04-01,22502,5215,6,468.00,
2017-04-01,22504,5882,3,"1,713.35",
2017-04-01,22506,5276,1,280.80,
2017-04-01,22508,5987,1,280.80,
2017-04-01,22509,828,3,216.00,
2017-04-01,22510,7837,3,"1,242.62",
2017-04-01,22521,2360,3,615.60,
2017-04-01,22523,8135,9,846.49,
2017-04-01,22525,4199,6,864.00,
2017-04-01,22526,6207,6,"1,728.00",
2017-04-01,22529,2814,3,237.60,
2017-04-01,22533,5222,3,204.83,
2017-04-01,22534,5225,3,204.83,
2017-04-01,22540,6937,4,287.10,
2017-04-01,22542,8210,9,"1,436.40",
2017-04-01,22544,8267,8,990.00,
2017-04-01,22546,3034,4,144.00,
2017-04-01,22550,3295,3,360.00,
2017-04-01,22551,7978,2,177.84,
2017-04-01,22554,7968,6,548.70,
2017-04-01,22555,5726,5,345.60,
2017-04-01,22556,2572,3,364.37,
2017-04-01,22558,933,3,684.00,
2017-04-01,22559,2003,3,360.00,
2017-04-01,22561,6029,6,716.40,
2017-04-01,22563,5018,6,172.80,
2017-04-01,22566,8292,3,237.60,
2017-04-01,22567,724,3,360.00,
2017-04-01,22568,7999,5,235.30,
2017-04-01,22569,2546,6,165.60,
2017-04-01,22570,3418,3,238.04,
2017-04-01,22574,7621,3,399.00,
2017-04-01,22575,7620,3,198.00,
2017-04-01,22577,1348,3,396.00,
2017-04-01,22580,4377,3,162.00,
2017-04-01,22581,6334,3,240.47,
2017-04-01,22584,5648,5,315.95,
2017-04-01,22585,6985,6,288.00,
2017-04-01,22587,1931,3,860.40,
2017-04-01,22588,5476,5,"4,342.15",
2017-04-01,22589,5771,2,108.00,
2017-04-01,22590,8121,8,"2,804.59",
2017-04-01,22591,7918,8,"3,291.75",
2017-04-01,22593,2540,6,984.56,
2017-04-01,22595,2530,6,248.40,
2017-04-01,22597,7798,6,"3,482.18",
2017-04-01,22600,6976,4,144.00,
2017-04-01,22602,2057,3,"1,044.00",
2017-04-01,22604,1701,3,82.80,
2017-04-01,22605,2025,3,176.40,
2017-04-01,22608,5782,1,514.80,
2017-04-01,22609,5781,1,514.80,
2017-04-01,22610,5770,1,356.40,
2017-04-01,22612,5771,1,356.40,
2017-04-01,22616,5490,2,440.42,
2017-04-01,22618,7705,6,"1,432.80",
2017-04-01,22620,1676,3,187.20,
2017-04-01,22621,1401,3,187.20,
2017-04-01,22622,6210,6,169.20,
2017-04-01,22624,7789,5,228.05,
2017-04-01,22625,5170,5,232.52,
2017-04-01,22626,5177,5,232.52,
2017-04-01,22628,5674,9,"1,100.63",
2017-04-01,22629,9396,9,326.43,
2017-04-01,22630,8042,9,"1,115.62",
2017-04-01,22632,2071,3,126.00,
2017-04-01,22633,8212,9,"1,470.74",
2017-04-01,22634,9395,9,256.49,
2017-04-01,22635,1676,3,180.00,
2017-04-01,22636,2095,3,"1,056.66",
2017-04-01,22638,3293,3,"1,152.00",
2017-04-01,22639,6194,9,"3,132.00",
2017-04-01,22640,5073,6,357.67,
2017-04-01,22641,2817,6,216.00,
2017-04-01,22643,5216,5,0.72,
2017-04-01,22644,7970,6,176.40,
2017-04-01,22650,8054,9,626.33,
2017-04-01,22651,5776,3,126.00,
2017-04-01,22652,821,3,277.20,
2017-04-01,22653,4130,3,251.65,
2017-04-01,22654,8307,3,225.64,
2017-04-01,22655,3404,3,282.03,
2017-04-01,22656,8305,3,234.00,
2017-04-01,22658,5214,5,"1,116.00",
2017-04-01,22659,1806,3,"1,549.24",
2017-04-01,22660,4085,5,"2,592.00",
2017-04-01,22663,2250,1,151.20,
2017-04-01,22664,8170,6,"2,736.00",
2017-04-01,22666,6435,6,"1,558.56",
2017-04-01,22667,1704,1,162.00,
2017-04-01,22670,1524,1,380.16,
2017-04-01,22672,5864,1,218.88,
2017-04-01,22674,6943,4,64.80,
2017-04-01,22676,5958,3,216.00,
2017-04-01,22677,5322,1,453.60,
2017-04-01,22679,6090,3,"1,147.36",
2017-04-01,22684,1564,3,284.40,
2017-04-01,22686,6092,3,252.00,
2017-04-01,22688,7964,6,378.00,
2017-04-01,22689,7690,5,232.52,
2017-04-01,22690,7691,5,235.09,
2017-04-01,22691,3071,9,247.77,
2017-04-01,22693,5186,1,291.60,
2017-04-01,22694,8395,8,"2,099.24",
2017-04-01,22695,8349,5,225.41,
2017-04-01,22696,8342,5,218.40,
2017-04-01,22697,8345,5,225.41,
2017-04-01,22698,6940,4,165.60,
2017-04-01,22699,5697,5,314.03,
2017-04-01,22702,8053,9,421.51,
2017-04-01,22703,5660,5,241.20,
2017-04-01,22704,8056,9,399.21,
2017-04-01,22705,7536,5,108.00,
2017-04-01,22707,8214,9,"1,418.88",
2017-04-01,22708,4362,9,"2,213.70",
2017-04-01,22711,7659,4,151.20,
2017-04-01,22712,6965,4,252.00,
2017-04-01,22713,7491,4,198.00,
2017-04-01,22715,6959,4,216.00,
2017-04-01,22720,7836,3,864.00,
2017-04-01,22721,3053,3,874.80,
2017-04-01,22722,8289,3,154.80,
2017-04-01,22725,8298,3,90.00,
2017-04-01,22726,4123,3,"1,446.54",
2017-04-01,22727,2678,3,180.00,
2017-04-01,22728,7462,5,100.80,
2017-04-01,22729,2096,3,"1,096.12",
2017-04-01,22730,1401,3,925.71,
2017-04-01,22731,8374,5,277.20,
2017-04-01,22734,8332,2,68.40,
2017-04-01,22735,6168,5,504.00,
2017-04-01,22737,1676,3,"1,082.16",
2017-04-01,22740,8291,3,237.60,
2017-04-01,22741,8296,3,239.93,
2017-04-01,22743,5992,2,108.00,
2017-04-01,22744,5990,2,108.00,
2017-04-01,22745,6476,2,108.00,
2017-04-01,22747,8191,8,"1,612.80",
2017-04-01,22748,2320,6,"2,198.57",
2017-04-01,22752,6623,3,"1,146.32",
2017-04-01,22753,5254,3,145.89,
2017-04-01,22755,2038,1,81.00,
2017-04-01,22758,8187,8,717.94,
2017-04-01,22759,8189,8,717.94,
2017-04-01,22760,8031,3,216.00,
2017-04-01,22761,7917,8,"3,322.16",
2017-04-01,22762,1650,3,"1,513.20",
2017-04-01,22764,1701,3,252.00,
2017-04-01,22765,1204,1,"1,029.60",
2017-04-01,22767,8090,1,"1,029.60",
2017-04-01,22768,7969,6,212.40,
2017-04-01,22771,7841,3,"1,214.13",
2017-04-01,22776,8344,5,213.44,
2017-04-01,22777,8343,5,213.44,
2017-04-01,22778,8354,5,231.57,
2017-04-01,22780,2109,3,219.90,
2017-04-01,22781,4624,3,"1,030.79",
2017-04-01,22782,2094,3,"1,030.79",
2017-04-01,22784,1955,3,707.34,
2017-04-01,22786,7239,5,270.00,
2017-04-01,22788,2140,3,0.00,
2017-04-01,22789,7712,3,252.00,
2017-04-01,22790,4275,3,"1,044.00",
2017-04-01,22792,8102,8,"3,096.99",
2017-04-01,22793,8351,5,231.57,
2017-04-01,22794,6144,5,232.06,
2017-04-01,22795,6371,2,177.84,
2017-04-01,22797,5467,5,"1,161.93",
2017-04-01,22798,8439,9,"2,700.59",
2017-04-01,22800,8438,9,"2,103.77",
2017-04-01,22802,7961,6,392.40,
2017-04-01,22804,8004,6,239.93,
2017-04-01,22805,6210,6,169.20,
2017-04-01,22806,1490,3,280.80,
2017-04-01,22808,7502,6,104.40,
2017-04-01,22812,648,3,216.00,
2017-04-01,22814,7685,9,250.42,
2017-04-01,22815,7697,9,250.42,
2017-04-01,22817,5972,1,567.94,
2017-04-01,22819,2480,9,842.40,
2017-04-01,22820,4469,1,684.00,
2017-04-01,22823,3707,3,648.00,
2017-04-01,22824,5714,9,144.00,
2017-04-01,22825,5716,9,144.00,
2017-04-01,22827,8338,5,165.60,
2017-04-01,22828,8353,5,165.60,
2017-04-01,22829,6150,3,644.40,
2017-04-01,22830,8150,4,226.80,
2017-04-01,22832,1402,3,468.00,
2017-04-01,22833,5764,5,"2,592.00",
2017-04-01,22834,7981,5,360.00,
2017-04-01,22835,7714,3,864.00,
2017-04-01,22836,1501,3,209.41,
2017-04-01,22837,6172,5,"2,123.44",
2017-04-01,22841,2078,3,252.00,
2017-04-01,22842,4026,5,183.60,
2017-04-01,22843,2360,3,504.00,
2017-04-01,22844,4177,3,"2,533.33",
2017-04-01,22845,5958,3,"1,785.94",
2017-04-01,22846,1393,3,324.00,
2017-04-01,22847,3503,6,"1,606.99",
2017-04-01,22848,6235,6,"1,819.16",
2017-04-01,22851,6445,9,832.97,
2017-04-01,22852,6360,5,"2,494.29",
2017-04-01,22857,3709,3,935.38,
2017-04-01,22858,2021,3,198.00,
2017-04-01,22863,3792,6,51.84,
2017-04-01,22864,1407,3,612.00,
2017-04-01,22868,3809,6,38.88,
2017-04-01,22869,3783,6,38.88,
2017-04-01,22871,5514,6,38.88,
2017-04-01,22875,3412,3,199.27,
2017-04-01,22876,5221,3,199.27,
2017-04-01,22879,6756,5,"2,068.08",
2017-04-01,22880,8132,9,432.00,
2017-04-01,22885,6990,4,"1,224.00",
2017-04-01,22886,4758,5,216.00,
2017-04-01,22888,5994,2,241.50,
2017-04-01,22889,6471,2,241.50,
2017-04-01,22891,7977,3,"1,489.66",
2017-04-01,22895,8300,3,323.08,
2017-04-01,22896,3034,4,144.00,
2017-04-01,22897,1927,3,635.92,
2017-04-01,22898,6201,3,616.98,
2017-04-01,22899,2079,5,266.40,
2017-04-01,22901,7937,5,465.96,
2017-04-01,22906,8416,5,82.80,
2017-04-01,22909,8257,6,716.40,
2017-04-01,22912,5052,6,237.74,
2017-04-01,22914,5008,6,273.00,
2017-04-01,22915,5187,1,196.02,
2017-04-01,22917,7711,3,249.34,
2017-04-01,22919,4377,3,172.80,
2017-04-01,22920,8294,3,207.96,
2017-04-01,22921,3624,5,126.00,
2017-04-01,22922,3623,5,126.00,
2017-04-01,22924,3886,4,284.40,
2017-04-01,22927,2086,3,"1,996.98",
2017-04-01,22931,1194,5,466.60,
2017-04-01,22932,8316,3,154.80,
2017-04-01,22938,7776,9,432.00,
2017-04-01,22939,2457,9,908.97,
2017-04-01,22941,6706,2,450.00,
2017-04-01,22943,4094,9,"1,333.33",
2017-04-01,22950,5488,3,270.00,
2017-04-01,22951,2376,1,"1,581.84",
2017-04-01,22953,4081,1,"1,231.12",
2017-04-01,22957,6442,9,833.68,
2017-04-01,22958,2990,9,833.68,
2017-04-01,22959,5742,3,"1,940.21",
2017-04-01,22962,4615,5,576.00,
2017-04-01,22963,3076,5,144.00,
2017-04-01,22965,2545,6,926.47,
2017-04-01,22969,8429,5,151.20,
2017-04-01,22971,6062,2,"1,262.77",
2017-04-01,22973,5354,2,"1,979.34",
2017-04-01,22977,8043,9,"1,255.25",
2017-04-01,22978,1737,3,"1,398.60",
2017-04-01,22979,8219,3,410.34,
2017-04-01,22980,2307,3,"1,373.62",
2017-04-01,22983,8341,2,"1,495.31",
2017-04-01,22984,1969,3,453.60,
2017-04-01,22986,3068,5,231.25,
2017-04-01,22987,6654,5,"5,052.76",
2017-04-01,22988,1171,5,207.99,
2017-04-01,22990,830,3,216.00,
2017-04-01,22991,4225,3,"1,490.32",
2017-04-01,22992,1857,3,"2,016.00",
2017-04-01,22993,7536,5,176.40,
2017-04-01,22997,4646,1,972.00,
2017-04-01,22998,1629,3,"1,980.00",
2017-04-01,23000,5951,8,"1,937.87",
2017-04-01,23001,1950,8,"1,567.15",
2017-04-01,23002,5420,6,"2,290.91",
2017-04-01,23005,5390,6,"1,674.00",
2017-04-01,23009,7919,7329,"1,858.26",
2017-04-01,23011,2674,6,504.00,
2017-04-01,23013,6489,3,187.20,
2017-04-01,23015,5340,9,284.40,
2017-04-01,23016,5707,9,284.40,
2017-04-01,23017,5351,9,284.40,
2017-04-01,23018,5350,9,284.40,
2017-04-01,23019,5846,9,205.75,
2017-04-01,23020,5570,9,205.75,
2017-04-01,23021,7025,9,205.75,
2017-04-01,23027,8310,3,154.80,
2017-04-01,23028,8302,3,154.80,
2017-04-01,23029,7826,2,"1,532.11",
2017-04-01,23031,4788,3,183.60,
2017-04-01,23033,8318,3,168.00,
2017-04-01,23035,6343,3,570.91,
2017-04-01,23037,8299,3,147.60,
2017-04-01,23038,7979,8,"2,741.54",
2017-04-01,23039,6372,2,396.00,
2017-04-01,23040,6346,5,"2,991.12",
2017-04-01,23046,8204,8,"1,303.44",
2017-04-01,23048,2502,3,"1,080.00",
2017-04-01,23050,2999,5,994.61,
2017-04-01,23051,4678,5,843.55,
2017-04-01,23053,8010,5,221.76,
2017-04-01,23055,7932,9,511.20,
2017-04-01,23057,7934,5,"2,872.80",
2017-04-01,23059,8313,3,243.34,
2017-04-01,23062,8306,3,237.60,
2017-04-01,23063,578,3,187.20,
2017-04-01,23065,7932,9,"4,021.92",
2017-04-01,23067,3295,3,252.00,
2017-04-01,23069,933,3,252.00,
2017-04-01,23071,7982,2,226.80,
2017-04-01,23074,821,3,252.00,
2017-04-01,23078,2813,3,194.40,
2017-04-01,23079,2755,3,243.00,
2017-04-01,23080,1394,3,243.00,
2017-04-01,23081,3873,2,280.08,
2017-04-01,23083,2552,5,209.65,
2017-04-01,23084,8347,5,209.65,
2017-04-01,23085,8414,5,209.65,
2017-04-01,23086,7482,6,176.11,
2017-04-01,23087,932,3,"1,404.00",
2017-04-01,23092,6425,3,108.00,
2017-04-01,23093,5248,9,"2,903.04",
2017-04-01,23094,1231,6,180.00,
2017-04-01,23096,6710,2,374.40,
2017-04-01,23097,6135,5,270.00,
2017-04-01,23098,2305,3,"1,312.06",
2017-04-01,23102,6370,2,198.00,
2017-04-01,23107,6197,9,212.40,
2017-04-01,23111,168,3,792.00,
2017-04-01,23113,8303,3,153.58,
2017-04-01,23114,5216,5,576.00,
2017-04-01,23115,3908,5,576.00,
2017-04-01,23117,5966,5,252.00,
2017-04-01,23118,7652,5,"1,481.14",
2017-04-01,23119,6141,5,186.78,
2017-04-01,23120,8415,5,270.70,
2017-04-01,23121,6092,3,252.00,
2017-04-01,23124,7460,5,360.00,
2017-04-01,23125,3253,3,252.00,
2017-04-01,23129,6012,1,0.00,
2017-04-01,23130,6363,5,"1,238.40",
2017-04-01,23134,2014,3,"1,162.61",
2017-04-01,23135,8290,3,171.66,
2017-04-01,23139,6011,2,198.00,
2017-04-01,23140,6711,2,"1,548.00",
2017-04-01,23143,5859,2,680.34,
2017-04-01,23145,5656,9,186.35,
2017-04-01,23146,7543,9,189.93,
2017-04-01,23147,7612,9,186.35,
2017-04-01,23148,8389,9,186.35,
2017-04-01,23149,7483,9,186.35,
2017-04-01,23150,8304,3,244.80,
2017-04-01,23152,936,2,432.00,
2017-04-01,23154,8428,5,90.00,
2017-04-01,23158,7969,6,176.40,
2017-04-01,23162,3031,1,140.40,
2017-04-01,23163,6256,3,"1,044.00",
2017-04-01,23165,5018,6,666.30,
2017-04-01,23166,8420,5,162.67,
2017-04-01,23169,2709,3,882.78,
2017-04-01,23172,5713,5,342.00,
2017-04-01,23173,6341,3,342.00,
2017-04-01,23176,6619,1,766.08,
2017-04-01,23177,4221,3,212.40,
2017-04-01,23182,3151,9,294.78,
2017-04-01,23184,6275,9,"2,172.05",
2017-04-01,23186,3911,5,180.00,
2017-04-01,23187,9043,8,"1,611.69",
2017-04-01,23188,9045,8,384.00,
2017-04-01,23189,10326,8,"1,977.67",
2017-04-01,23196,1240,3,720.00,
2017-04-01,23198,2536,3,248.40,
2017-04-01,23199,7712,3,"1,370.00",
2017-04-01,23201,2304,3,"1,584.00",
2017-04-01,23203,4361,9,768.36,
2017-04-01,23204,8223,3,126.00,
2017-04-01,23205,2146,3,"1,008.00",
2017-04-01,23206,7687,9,209.15,
2017-04-01,23207,7699,9,168.93,
2017-04-01,23210,5250,5,"1,193.20",
2017-04-01,23212,7517,4,990.62,
2017-04-01,23213,3624,5,261.66,
2017-04-01,23214,3623,5,261.66,
2017-04-01,23215,8500,2,684.00,
2017-04-01,23219,8298,3,182.77,
2017-04-01,23222,5744,3,613.53,
2017-04-01,23223,8297,3,222.30,
2017-04-01,23225,5708,9,223.20,
2017-04-01,23226,2032,3,864.00,
2017-04-01,23227,2464,3,864.00,
2017-04-01,23228,5983,1,212.40,
2017-04-01,23229,2503,3,"1,926.00",
2017-04-01,23231,7559,9,179.09,
2017-04-01,23234,7988,6,"1,851.43",
2017-04-01,23235,2678,3,774.45,
2017-04-01,23240,3874,1,432.00,
2017-04-01,23241,8254,3,212.40,
2017-04-01,23245,7963,6,281.97,
2017-04-01,23249,4632,3,234.00,
2017-04-01,23251,4631,3,201.95,
2017-04-01,23252,3501,6,277.20,
2017-04-01,23254,1402,3,850.57,
2017-04-01,23257,8377,9,198.00,
2017-04-01,23259,6167,9,"1,024.62",
2017-04-01,23261,8498,1,"1,174.13",
2017-04-01,23263,1215,1,610.91,
2017-04-01,23265,6364,9,"1,566.00",
2017-04-01,23266,5081,6,226.80,
2017-04-01,23267,3002,5,695.17,
2017-04-01,23272,6290,6,522.00,
2017-04-01,23273,5274,2,151.20,
2017-04-01,23276,7959,6,104.40,
2017-04-01,23278,1954,3,491.46,
2017-04-01,23279,6005,2,428.64,
2017-04-01,23281,8519,9,"2,023.89",
2017-04-01,23283,8134,9,468.88,
2017-04-01,23286,6000,2,54.00,
2017-04-01,23289,3869,4,354.00,
2017-04-01,23290,5466,9,"1,026.00",
2017-04-01,23291,3890,4,358.55,
2017-04-01,23292,5321,1,568.06,
2017-04-01,23293,6366,5,783.00,
2017-04-01,23294,2993,9,"1,044.00",
2017-04-01,23295,5672,5,"1,583.76",
2017-04-01,23296,4759,9,486.00,
2017-04-01,23297,8350,5,152.91,
2017-04-01,23298,5800,5,"1,080.00",
2017-04-01,23300,8309,3,283.66,
2017-04-01,23301,8346,5,150.87,
2017-04-01,23303,8287,3,158.79,
2017-04-01,23305,8288,3,180.00,
2017-04-01,23306,8301,3,180.00,
2017-04-01,23313,8455,1,221.40,
2017-04-01,23316,830,3,215.28,
2017-04-01,23318,1975,3,"1,152.00",
2017-04-01,23322,6622,2,"1,011.84",
2017-04-01,23323,628,2,0.00,
2017-04-01,23325,6963,4,"1,152.00",
2017-04-01,23327,6964,4,"1,152.00",
2017-04-01,23330,7464,5,356.40,
2017-04-01,23341,6010,2,198.00,
2017-04-01,23342,2372,1,48.45,
2017-04-01,23344,6032,2,226.80,
2017-04-01,23345,5651,5,144.00,
2017-04-01,23348,900,1,804.28,
2017-04-01,23351,8216,9,998.01,
2017-04-01,23353,1971,3,252.00,
2017-04-01,23354,8257,6,360.00,
